# Every straight sloper off the roof point on NEC-2 (tools/nec_roof_sloper_scan.py).
# Roof feed ENU (-10.7, -10.5), cells workable >= 1.02 dBi. brg in degrees true.
roof_ft,dir,brg_true,brg_mag,run_m,end_ft,slope_deg,cells3,regions3,dBi3,worst3,cells2,dBi2,cells3_thr_minus2,cells3_thr_plus2,nbr_mean3,on_lot,setback_ok
25,down,297.50,282.20,39.56,19.2,2.6,30,15,1.31,-25.4,15,0.05,36,18,,1,1
25,down,297.50,282.20,39.57,19.9,2.2,30,15,1.37,-26.6,15,0.08,36,18,,1,1
25,down,297.50,282.20,39.58,20.9,1.8,29,15,1.45,-28.3,14,0.12,37,19,,1,1
25,down,297.50,282.20,39.59,22.1,1.3,30,15,1.54,-31.0,15,0.17,38,19,,1,1
25,down,297.50,282.20,39.60,25.0,0.0,30,15,1.76,-36.2,15,0.32,39,19,,1,1
25,down,297.75,282.45,39.50,15.8,4.1,30,14,1.07,-21.7,16,-0.05,37,16,,1,1
25,down,297.75,282.45,39.51,16.2,3.9,30,14,1.10,-22.1,16,-0.04,37,16,,1,1
25,down,297.75,282.45,39.52,16.7,3.6,30,14,1.13,-22.7,16,-0.02,37,17,,1,1
25,down,297.75,282.45,39.53,17.3,3.4,31,15,1.16,-23.3,16,-0.01,36,17,,1,1
25,down,297.75,282.45,39.54,17.9,3.2,31,15,1.20,-24.0,16,0.01,36,18,,1,1
25,down,297.75,282.45,39.55,18.5,2.9,31,15,1.25,-24.9,16,0.03,35,18,,1,1
25,down,297.75,282.45,39.56,19.2,2.6,30,15,1.30,-25.9,15,0.05,36,18,,1,1
25,down,297.75,282.45,39.57,19.9,2.2,29,15,1.36,-27.3,14,0.08,37,18,,1,1
25,down,297.75,282.45,39.58,20.9,1.8,29,15,1.43,-29.2,14,0.12,37,18,,1,1
25,down,297.75,282.45,39.59,22.1,1.3,30,15,1.53,-32.5,15,0.17,38,19,,1,1
25,down,297.75,282.45,39.60,25.0,0.0,30,15,1.75,-43.6,15,0.32,39,20,,1,1
25,down,298.00,282.70,39.30,9.0,7.1,28,13,0.83,-16.4,16,-0.12,40,14,,1,1
25,down,298.00,282.70,39.35,10.4,6.4,28,13,0.85,-17.4,16,-0.12,40,14,,1,1
25,down,298.00,282.70,39.40,12.0,5.8,29,13,0.89,-18.5,16,-0.11,40,13,,1,1
25,down,298.00,282.70,39.45,13.7,5.0,30,14,0.95,-19.9,16,-0.08,39,14,,1,1
25,down,298.00,282.70,39.50,15.8,4.1,30,14,1.06,-21.8,16,-0.04,37,16,,1,1
25,down,298.00,282.70,39.51,16.2,3.9,30,14,1.09,-22.3,16,-0.03,37,16,,1,1
25,down,298.00,282.70,39.52,16.7,3.6,31,15,1.12,-22.9,16,-0.02,37,17,,1,1
25,down,298.00,282.70,39.53,17.3,3.4,31,15,1.15,-23.5,16,-0.01,36,17,,1,1
25,down,298.00,282.70,39.54,17.9,3.2,31,15,1.19,-24.3,16,0.01,36,18,,1,1
25,down,298.00,282.70,39.55,18.5,2.9,31,15,1.24,-25.1,16,0.03,35,18,,1,1
25,down,298.00,282.70,39.56,19.2,2.6,30,15,1.29,-26.2,15,0.06,36,18,,1,1
25,down,298.00,282.70,39.57,19.9,2.2,29,15,1.35,-27.6,14,0.08,37,18,,1,1
25,down,298.00,282.70,39.58,20.9,1.8,29,15,1.42,-29.5,14,0.12,37,18,,1,1
25,down,298.00,282.70,39.59,22.1,1.3,30,15,1.52,-33.0,15,0.18,38,17,,1,1
25,down,298.00,282.70,39.60,25.0,0.0,30,15,1.73,-42.3,15,0.32,40,21,,1,1
25,down,299.00,283.70,39.30,9.0,7.1,28,13,0.81,-16.7,16,-0.10,40,13,,1,1
25,down,299.00,283.70,39.35,10.4,6.4,28,13,0.82,-17.6,16,-0.10,40,12,,1,1
25,down,299.00,283.70,39.40,12.0,5.8,29,14,0.86,-18.7,16,-0.09,40,12,,1,1
25,down,299.00,283.70,39.45,13.7,5.0,29,14,0.92,-20.0,16,-0.07,39,13,,1,1
25,down,299.00,283.70,39.50,15.8,4.1,31,15,1.02,-21.6,16,-0.03,37,16,,1,1
25,down,299.00,283.70,39.55,18.5,2.9,30,15,1.19,-24.0,15,0.04,36,17,,1,1
25,down,300.00,284.70,39.30,9.0,7.1,29,14,0.78,-16.7,16,-0.08,40,13,,1,1
25,down,300.00,284.70,39.35,10.4,6.4,29,14,0.80,-17.4,16,-0.07,40,12,,1,1
25,down,300.00,284.70,39.40,12.0,5.8,29,14,0.83,-18.3,16,-0.07,40,13,,1,1
25,down,300.00,284.70,39.45,13.7,5.0,30,15,0.88,-19.2,16,-0.05,38,13,,1,1
25,down,300.00,284.70,39.50,15.8,4.1,30,15,0.98,-20.2,16,-0.01,38,15,,1,1
25,down,300.00,284.70,39.55,18.5,2.9,28,15,1.14,-21.3,14,0.06,38,17,,1,1
25,down,301.00,285.70,39.30,9.0,7.1,30,15,0.76,-16.3,16,-0.05,40,12,,1,1
25,down,301.00,285.70,39.35,10.4,6.4,30,15,0.77,-16.9,16,-0.05,40,12,,1,1
25,down,301.00,285.70,39.40,12.0,5.8,30,15,0.79,-17.4,16,-0.04,41,13,,1,1
25,down,301.00,285.70,39.45,13.7,5.0,30,15,0.84,-18.0,16,-0.03,40,14,,1,1
25,down,301.00,285.70,39.50,15.8,4.1,30,15,0.93,-18.5,16,0.00,40,14,,1,1
25,down,301.00,285.70,39.55,18.5,2.9,29,15,1.09,-20.8,15,0.07,38,18,,1,1
25,down,302.00,286.70,39.30,9.0,7.1,31,15,0.74,-15.7,17,-0.02,42,12,,1,1
25,down,302.00,286.70,39.35,10.4,6.4,30,15,0.74,-16.0,16,-0.03,42,12,,1,1
25,down,302.00,286.70,39.40,12.0,5.8,29,15,0.76,-16.4,16,-0.02,43,12,,1,1
25,down,302.00,286.70,39.45,13.7,5.0,29,15,0.81,-16.6,16,-0.01,42,13,,1,1
25,down,302.00,286.70,39.50,15.8,4.1,29,15,0.89,-17.7,15,0.02,42,13,,1,1
25,down,302.00,286.70,39.55,18.5,2.9,29,15,1.04,-20.6,15,0.09,39,18,,1,1
25,down,303.00,287.70,39.30,9.0,7.1,29,15,0.71,-15.0,17,0.00,41,12,,1,1
25,down,303.00,287.70,39.35,10.4,6.4,30,15,0.71,-15.1,17,0.00,44,12,,1,1
25,down,303.00,287.70,39.40,12.0,5.8,30,15,0.73,-15.3,17,0.00,44,13,,1,1
25,down,303.00,287.70,39.45,13.7,5.0,29,15,0.77,-15.6,16,0.02,42,13,,1,1
25,down,303.00,287.70,39.50,15.8,4.1,28,15,0.85,-17.2,15,0.04,42,14,,1,1
25,down,303.00,287.70,39.55,18.5,2.9,29,15,0.99,-19.2,16,0.11,39,18,,1,1
25,down,304.00,288.70,39.30,9.0,7.1,28,14,0.69,-14.2,16,0.03,42,12,,1,1
25,down,304.00,288.70,39.35,10.4,6.4,29,15,0.69,-14.2,17,0.03,43,13,,1,1
25,down,304.00,288.70,39.40,12.0,5.8,29,15,0.70,-14.3,17,0.03,43,13,,1,1
25,down,304.00,288.70,39.45,13.7,5.0,29,15,0.73,-15.1,17,0.04,42,13,,1,1
25,down,304.00,288.70,39.50,15.8,4.1,30,16,0.81,-16.3,17,0.07,42,15,,1,1
25,down,304.00,288.70,39.55,18.5,2.9,30,16,0.95,-19.2,16,0.12,40,16,,1,1
25,down,305.00,289.70,39.30,9.0,7.1,27,13,0.68,-13.4,16,0.05,41,12,,1,1
25,down,305.00,289.70,39.35,10.4,6.4,28,14,0.67,-13.4,16,0.05,41,12,,1,1
25,down,305.00,289.70,39.40,12.0,5.8,29,15,0.68,-13.6,17,0.05,41,12,,1,1
25,down,305.00,289.70,39.45,13.7,5.0,30,16,0.71,-15.0,17,0.06,39,15,,1,1
25,down,305.00,289.70,39.46,14.1,4.8,30,16,0.72,-15.3,17,0.06,39,15,,1,1
25,down,305.00,289.70,39.47,14.5,4.6,30,16,0.73,-15.7,17,0.07,39,15,,1,1
25,down,305.00,289.70,39.48,14.9,4.5,30,16,0.74,-16.0,17,0.07,41,15,,1,1
25,down,305.00,289.70,39.49,15.3,4.3,30,16,0.76,-16.5,17,0.08,42,15,,1,1
25,down,305.00,289.70,39.50,15.8,4.1,30,16,0.77,-16.9,17,0.09,43,15,,1,1
25,down,305.00,289.70,39.51,16.2,3.9,30,16,0.79,-17.4,17,0.09,42,16,,1,1
25,down,305.00,289.70,39.52,16.7,3.6,30,16,0.81,-18.0,17,0.10,42,16,,1,1
25,down,305.00,289.70,39.53,17.3,3.4,29,16,0.84,-18.6,16,0.11,41,16,,1,1
25,down,305.00,289.70,39.54,17.9,3.2,30,17,0.87,-19.3,17,0.13,41,15,,1,1
25,down,305.00,289.70,39.55,18.5,2.9,30,17,0.90,-20.1,17,0.14,41,15,,1,1
25,down,305.25,289.95,39.45,13.7,5.0,30,16,0.70,-15.0,17,0.07,40,14,,1,1
25,down,305.25,289.95,39.46,14.1,4.8,30,16,0.71,-15.4,17,0.07,40,15,,1,1
25,down,305.25,289.95,39.47,14.5,4.6,30,16,0.72,-15.7,17,0.07,40,15,,1,1
25,down,305.25,289.95,39.48,14.9,4.5,30,16,0.73,-16.1,17,0.08,40,15,,1,1
25,down,305.25,289.95,39.49,15.3,4.3,30,16,0.75,-16.5,17,0.08,40,15,,1,1
25,down,305.25,289.95,39.50,15.8,4.1,30,16,0.76,-17.0,17,0.09,42,16,,1,1
25,down,305.25,289.95,39.51,16.2,3.9,30,16,0.78,-17.5,17,0.10,41,16,,1,1
25,down,305.25,289.95,39.52,16.7,3.6,29,16,0.81,-18.0,16,0.11,41,16,,1,1
25,down,305.25,289.95,39.53,17.3,3.4,30,17,0.83,-18.7,17,0.12,40,15,,1,1
25,down,305.25,289.95,39.54,17.9,3.2,30,17,0.86,-19.4,17,0.13,40,15,,1,1
25,down,305.25,289.95,39.55,18.5,2.9,30,17,0.90,-20.2,17,0.15,40,15,,1,1
25,down,305.50,290.20,39.45,13.7,5.0,30,16,0.69,-15.5,17,0.07,40,14,,1,1
25,down,305.50,290.20,39.46,14.1,4.8,30,16,0.70,-15.6,17,0.08,40,14,,1,1
25,down,305.50,290.20,39.47,14.5,4.6,30,16,0.71,-15.8,17,0.08,40,14,,1,1
25,down,305.50,290.20,39.48,14.9,4.5,30,16,0.73,-16.2,17,0.08,40,14,,1,1
25,down,305.50,290.20,39.49,15.3,4.3,30,16,0.74,-16.6,17,0.09,40,15,,1,1
25,down,305.50,290.20,39.50,15.8,4.1,30,16,0.76,-17.0,17,0.10,40,16,,1,1
25,down,305.50,290.20,39.51,16.2,3.9,30,16,0.78,-17.5,17,0.10,40,16,,1,1
25,down,305.50,290.20,39.52,16.7,3.6,30,17,0.80,-18.1,17,0.11,41,16,,1,1
25,down,305.50,290.20,39.53,17.3,3.4,30,17,0.82,-18.7,17,0.12,40,15,,1,1
25,down,305.50,290.20,39.54,17.9,3.2,30,17,0.85,-19.4,17,0.14,40,15,,1,1
25,down,305.50,290.20,39.55,18.5,2.9,29,17,0.89,-20.2,16,0.15,41,15,,1,1
25,down,305.75,290.45,39.45,13.7,5.0,30,16,0.69,-17.1,17,0.08,40,14,,1,1
25,down,305.75,290.45,39.46,14.1,4.8,31,16,0.70,-17.3,18,0.08,40,14,,1,1
25,down,305.75,290.45,39.47,14.5,4.6,30,16,0.71,-17.4,17,0.08,40,14,,1,1
25,down,305.75,290.45,39.48,14.9,4.5,30,16,0.72,-17.3,17,0.09,40,14,,1,1
25,down,305.75,290.45,39.49,15.3,4.3,30,16,0.73,-17.2,17,0.10,40,15,,1,1
25,down,305.75,290.45,39.50,15.8,4.1,30,16,0.75,-17.0,17,0.10,40,15,,1,1
25,down,305.75,290.45,39.51,16.2,3.9,30,17,0.77,-17.5,17,0.11,39,16,,1,1
25,down,305.75,290.45,39.52,16.7,3.6,30,17,0.79,-18.0,17,0.12,39,15,,1,1
25,down,305.75,290.45,39.53,17.3,3.4,30,17,0.82,-18.6,17,0.13,40,15,,1,1
25,down,305.75,290.45,39.54,17.9,3.2,30,17,0.85,-19.3,17,0.14,41,15,,1,1
25,down,305.75,290.45,39.55,18.5,2.9,29,17,0.88,-20.0,16,0.16,41,15,,1,1
25,down,306.00,290.70,39.30,9.0,7.1,27,13,0.67,-12.9,16,0.08,42,12,,1,1
25,down,306.00,290.70,39.35,10.4,6.4,27,13,0.66,-13.4,16,0.07,42,11,,1,1
25,down,306.00,290.70,39.40,12.0,5.8,28,14,0.66,-15.4,16,0.07,42,13,,1,1
25,down,306.00,290.70,39.45,13.7,5.0,30,16,0.68,-18.5,17,0.08,40,13,,1,1
25,down,306.00,290.70,39.46,14.1,4.8,31,16,0.69,-19.0,18,0.09,40,13,,1,1
25,down,306.00,290.70,39.47,14.5,4.6,30,16,0.70,-19.4,17,0.09,40,13,,1,1
25,down,306.00,290.70,39.48,14.9,4.5,30,16,0.72,-19.6,17,0.09,40,13,,1,1
25,down,306.00,290.70,39.49,15.3,4.3,31,17,0.73,-19.6,18,0.10,40,14,,1,1
25,down,306.00,290.70,39.50,15.8,4.1,31,17,0.75,-19.4,18,0.11,40,14,,1,1
25,down,306.00,290.70,39.51,16.2,3.9,30,17,0.76,-19.0,17,0.11,39,14,,1,1
25,down,306.00,290.70,39.52,16.7,3.6,30,17,0.79,-18.5,17,0.12,40,14,,1,1
25,down,306.00,290.70,39.53,17.3,3.4,30,17,0.81,-18.5,17,0.13,39,15,,1,1
25,down,306.00,290.70,39.54,17.9,3.2,30,17,0.84,-19.1,17,0.15,40,15,,1,1
25,down,306.00,290.70,39.55,18.5,2.9,29,17,0.87,-19.8,16,0.16,41,16,,1,1
25,down,306.25,290.95,39.45,13.7,5.0,29,14,0.68,-19.3,17,0.09,40,13,,1,1
25,down,306.25,290.95,39.46,14.1,4.8,28,14,0.69,-20.2,16,0.09,40,13,,1,1
25,down,306.25,290.95,39.47,14.5,4.6,29,15,0.70,-21.0,17,0.10,40,13,,1,1
25,down,306.25,290.95,39.48,14.9,4.5,31,17,0.71,-21.7,18,0.10,40,14,,1,1
25,down,306.25,290.95,39.49,15.3,4.3,31,17,0.72,-22.2,18,0.11,40,14,,1,1
25,down,306.25,290.95,39.50,15.8,4.1,30,17,0.74,-22.3,17,0.11,41,14,,1,1
25,down,306.25,290.95,39.51,16.2,3.9,30,17,0.76,-22.0,17,0.12,40,14,,1,1
25,down,306.25,290.95,39.52,16.7,3.6,31,17,0.78,-21.5,18,0.13,40,13,,1,1
25,down,306.25,290.95,39.53,17.3,3.4,31,17,0.80,-20.7,18,0.14,39,13,,1,1
25,down,306.25,290.95,39.54,17.9,3.2,31,17,0.83,-19.8,18,0.15,39,14,,1,1
25,down,306.25,290.95,39.55,18.5,2.9,31,17,0.86,-19.6,18,0.17,40,16,,1,1
25,down,306.50,291.20,39.45,13.7,5.0,30,15,0.68,-19.0,18,0.09,40,13,,1,1
25,down,306.50,291.20,39.46,14.1,4.8,30,16,0.68,-20.1,18,0.10,40,13,,1,1
25,down,306.50,291.20,39.47,14.5,4.6,30,16,0.69,-21.2,18,0.10,40,13,,1,1
25,down,306.50,291.20,39.48,14.9,4.5,31,16,0.71,-22.5,19,0.10,41,14,,1,1
25,down,306.50,291.20,39.49,15.3,4.3,31,16,0.72,-23.6,19,0.11,41,14,,1,1
25,down,306.50,291.20,39.50,15.8,4.1,30,16,0.74,-24.5,18,0.12,41,14,,1,1
25,down,306.50,291.20,39.51,16.2,3.9,31,17,0.75,-24.9,18,0.12,40,13,,1,1
25,down,306.50,291.20,39.52,16.7,3.6,31,17,0.77,-24.7,18,0.13,40,13,,1,1
25,down,306.50,291.20,39.53,17.3,3.4,31,17,0.80,-23.8,18,0.14,39,14,,1,1
25,down,306.50,291.20,39.54,17.9,3.2,31,17,0.83,-22.7,18,0.16,39,14,,1,1
25,down,306.50,291.20,39.55,18.5,2.9,32,17,0.86,-21.4,18,0.17,39,14,,1,1
25,down,306.75,291.45,39.45,13.7,5.0,31,16,0.67,-17.8,19,0.10,41,13,,1,1
25,down,306.75,291.45,39.46,14.1,4.8,30,16,0.68,-18.8,18,0.10,41,13,,1,1
25,down,306.75,291.45,39.47,14.5,4.6,30,16,0.69,-19.9,18,0.11,41,14,,1,1
25,down,306.75,291.45,39.48,14.9,4.5,30,16,0.70,-21.1,18,0.11,41,14,,1,1
25,down,306.75,291.45,39.49,15.3,4.3,29,16,0.72,-22.3,17,0.12,41,14,,1,1
25,down,306.75,291.45,39.50,15.8,4.1,30,16,0.73,-23.5,18,0.12,41,14,,1,1
25,down,306.75,291.45,39.51,16.2,3.9,30,16,0.75,-24.6,18,0.13,40,13,,1,1
25,down,306.75,291.45,39.52,16.7,3.6,30,16,0.77,-25.2,18,0.14,40,13,,1,1
25,down,306.75,291.45,39.53,17.3,3.4,33,17,0.79,-25.1,19,0.15,40,14,,1,1
25,down,306.75,291.45,39.54,17.9,3.2,32,17,0.82,-24.4,18,0.16,39,14,,1,1
25,down,306.75,291.45,39.55,18.5,2.9,32,17,0.85,-23.3,18,0.18,39,14,,1,1
25,down,307.00,291.70,39.30,9.0,7.1,28,14,0.67,-14.1,17,0.10,42,14,,1,1
25,down,307.00,291.70,39.35,10.4,6.4,28,14,0.65,-14.8,17,0.10,42,14,,1,1
25,down,307.00,291.70,39.40,12.0,5.8,28,14,0.65,-15.5,17,0.10,42,14,,1,1
25,down,307.00,291.70,39.41,12.3,5.6,29,15,0.65,-15.7,17,0.10,40,14,,1,1
25,down,307.00,291.70,39.42,12.6,5.5,30,16,0.66,-15.9,18,0.10,40,14,,1,1
25,down,307.00,291.70,39.43,13.0,5.3,30,16,0.66,-16.0,18,0.10,41,14,,1,1
25,down,307.00,291.70,39.44,13.3,5.2,31,16,0.66,-16.2,19,0.10,41,13,,1,1
25,down,307.00,291.70,39.45,13.7,5.0,31,16,0.67,-16.3,19,0.10,41,13,,1,1
25,down,307.00,291.70,39.46,14.1,4.8,30,16,0.68,-17.0,18,0.11,41,13,,1,1
25,down,307.00,291.70,39.47,14.5,4.6,30,16,0.69,-17.9,18,0.11,41,14,,1,1
25,down,307.00,291.70,39.48,14.9,4.5,30,16,0.70,-18.8,18,0.11,41,14,,1,1
25,down,307.00,291.70,39.49,15.3,4.3,29,16,0.71,-19.7,17,0.12,41,14,,1,1
25,down,307.00,291.70,39.50,15.8,4.1,30,16,0.73,-20.7,17,0.13,41,14,,1,1
25,down,307.00,291.70,39.51,16.2,3.9,31,16,0.74,-21.5,18,0.13,40,13,,1,1
25,down,307.00,291.70,39.52,16.7,3.6,32,16,0.77,-22.3,19,0.14,40,14,,1,1
25,down,307.00,291.70,39.53,17.3,3.4,32,16,0.79,-22.7,19,0.15,40,14,,1,1
25,down,307.00,291.70,39.54,17.9,3.2,31,16,0.82,-22.8,18,0.17,39,14,,1,1
25,down,307.00,291.70,39.55,18.5,2.9,31,16,0.85,-22.4,18,0.18,39,14,,1,1
25,down,307.25,291.95,39.40,12.0,5.8,29,15,0.65,-16.0,18,0.10,43,14,,1,1
25,down,307.25,291.95,39.41,12.3,5.6,29,15,0.65,-16.1,18,0.10,41,14,,1,1
25,down,307.25,291.95,39.42,12.6,5.5,30,16,0.65,-16.3,18,0.10,41,14,,1,1
25,down,307.25,291.95,39.43,13.0,5.3,30,16,0.66,-16.5,18,0.10,41,14,,1,1
25,down,307.25,291.95,39.44,13.3,5.2,31,16,0.66,-16.7,19,0.11,41,14,,1,1
25,down,307.25,291.95,39.45,13.7,5.0,31,16,0.67,-16.9,19,0.11,41,14,,1,1
25,down,307.25,291.95,39.46,14.1,4.8,30,16,0.68,-17.1,18,0.11,41,14,,1,1
25,down,307.25,291.95,39.47,14.5,4.6,31,16,0.69,-17.3,18,0.12,41,15,,1,1
25,down,307.25,291.95,39.48,14.9,4.5,30,16,0.70,-17.5,17,0.12,41,15,,1,1
25,down,307.25,291.95,39.49,15.3,4.3,30,16,0.71,-17.7,17,0.12,41,14,,1,1
25,down,307.25,291.95,39.50,15.8,4.1,30,16,0.72,-18.0,17,0.13,41,14,,1,1
25,down,307.50,292.20,39.40,12.0,5.8,29,15,0.65,-16.4,18,0.11,42,14,,1,1
25,down,307.50,292.20,39.41,12.3,5.6,29,15,0.65,-16.6,18,0.11,41,14,,1,1
25,down,307.50,292.20,39.42,12.6,5.5,29,15,0.65,-16.8,18,0.11,41,14,,1,1
25,down,307.50,292.20,39.43,13.0,5.3,31,16,0.66,-17.0,19,0.11,41,14,,1,1
25,down,307.50,292.20,39.44,13.3,5.2,32,16,0.66,-17.2,19,0.11,41,14,,1,1
25,down,307.50,292.20,39.45,13.7,5.0,32,16,0.67,-17.4,19,0.11,41,14,,1,1
25,down,307.50,292.20,39.46,14.1,4.8,31,16,0.68,-17.6,18,0.12,41,15,,1,1
25,down,307.50,292.20,39.47,14.5,4.6,31,16,0.68,-17.9,18,0.12,41,15,,1,1
25,down,307.50,292.20,39.48,14.9,4.5,30,16,0.70,-18.1,17,0.12,41,15,,1,1
25,down,307.50,292.20,39.49,15.3,4.3,30,16,0.71,-18.4,17,0.13,41,15,,1,1
25,down,307.50,292.20,39.50,15.8,4.1,31,16,0.72,-18.6,18,0.14,41,15,,1,1
25,down,307.75,292.45,39.40,12.0,5.8,29,15,0.65,-16.8,18,0.11,42,14,,1,1
25,down,307.75,292.45,39.41,12.3,5.6,29,15,0.65,-17.0,18,0.11,41,14,,1,1
25,down,307.75,292.45,39.42,12.6,5.5,29,15,0.65,-17.2,18,0.11,41,14,,1,1
25,down,307.75,292.45,39.43,13.0,5.3,30,15,0.66,-17.4,19,0.11,41,14,,1,1
25,down,307.75,292.45,39.44,13.3,5.2,31,16,0.66,-17.7,19,0.12,41,14,,1,1
25,down,307.75,292.45,39.45,13.7,5.0,31,16,0.67,-17.9,19,0.12,41,14,,1,1
25,down,307.75,292.45,39.46,14.1,4.8,31,16,0.68,-18.2,18,0.12,41,15,,1,1
25,down,307.75,292.45,39.47,14.5,4.6,30,16,0.68,-18.5,17,0.12,41,15,,1,1
25,down,307.75,292.45,39.48,14.9,4.5,30,16,0.69,-18.8,17,0.13,41,15,,1,1
25,down,307.75,292.45,39.49,15.3,4.3,31,16,0.71,-19.1,18,0.13,41,16,,1,1
25,down,307.75,292.45,39.50,15.8,4.1,31,16,0.72,-19.4,18,0.14,41,15,,1,1
25,down,308.00,292.70,39.30,9.0,7.1,28,15,0.68,-15.1,18,0.12,42,15,,1,1
25,down,308.00,292.70,39.35,10.4,6.4,29,15,0.66,-16.0,18,0.12,42,14,,1,1
25,down,308.00,292.70,39.40,12.0,5.8,29,15,0.65,-17.1,18,0.12,41,14,,1,1
25,down,308.00,292.70,39.41,12.3,5.6,29,15,0.65,-17.3,18,0.12,40,14,,1,1
25,down,308.00,292.70,39.42,12.6,5.5,30,15,0.66,-17.6,19,0.12,40,14,,1,1
25,down,308.00,292.70,39.43,13.0,5.3,30,15,0.66,-17.8,19,0.12,41,14,,1,1
25,down,308.00,292.70,39.44,13.3,5.2,30,15,0.66,-18.1,19,0.12,41,14,,1,1
25,down,308.00,292.70,39.45,13.7,5.0,31,16,0.67,-18.4,19,0.12,41,15,,1,1
25,down,308.00,292.70,39.46,14.1,4.8,30,16,0.68,-18.7,18,0.13,41,15,,1,1
25,down,308.00,292.70,39.47,14.5,4.6,29,16,0.68,-19.0,17,0.13,41,16,,1,1
25,down,308.00,292.70,39.48,14.9,4.5,30,16,0.69,-19.3,18,0.13,41,16,,1,1
25,down,308.00,292.70,39.49,15.3,4.3,30,16,0.71,-19.7,18,0.14,41,16,,1,1
25,down,308.00,292.70,39.50,15.8,4.1,30,16,0.72,-20.1,18,0.14,41,15,,1,1
25,down,308.00,292.70,39.55,18.5,2.9,31,16,0.84,-22.3,18,0.20,39,15,,1,1
25,down,308.25,292.95,39.40,12.0,5.8,29,15,0.65,-17.4,18,0.12,41,14,,1,1
25,down,308.25,292.95,39.41,12.3,5.6,29,15,0.65,-17.6,18,0.12,40,14,,1,1
25,down,308.25,292.95,39.42,12.6,5.5,30,15,0.66,-17.9,19,0.12,40,14,,1,1
25,down,308.25,292.95,39.43,13.0,5.3,29,15,0.66,-18.2,19,0.12,40,14,,1,1
25,down,308.25,292.95,39.44,13.3,5.2,29,15,0.66,-18.5,19,0.13,40,14,,1,1
25,down,308.25,292.95,39.45,13.7,5.0,29,15,0.67,-18.8,19,0.13,40,15,,1,1
25,down,308.25,292.95,39.46,14.1,4.8,29,15,0.68,-19.1,19,0.13,40,16,,1,1
25,down,308.25,292.95,39.47,14.5,4.6,29,16,0.68,-19.4,18,0.13,40,16,,1,1
25,down,308.25,292.95,39.48,14.9,4.5,29,16,0.69,-19.8,18,0.14,40,16,,1,1
25,down,308.25,292.95,39.49,15.3,4.3,29,16,0.71,-20.2,18,0.14,41,16,,1,1
25,down,308.25,292.95,39.50,15.8,4.1,29,16,0.72,-20.7,18,0.15,41,15,,1,1
25,down,308.50,293.20,39.40,12.0,5.8,27,14,0.66,-17.6,17,0.13,41,14,,1,1
25,down,308.50,293.20,39.41,12.3,5.6,27,14,0.66,-17.8,17,0.13,40,14,,1,1
25,down,308.50,293.20,39.42,12.6,5.5,28,15,0.66,-18.1,18,0.13,40,14,,1,1
25,down,308.50,293.20,39.43,13.0,5.3,28,15,0.66,-18.4,18,0.13,40,14,,1,1
25,down,308.50,293.20,39.44,13.3,5.2,28,15,0.67,-18.7,18,0.13,40,15,,1,1
25,down,308.50,293.20,39.45,13.7,5.0,29,15,0.67,-19.0,19,0.13,40,16,,1,1
25,down,308.50,293.20,39.46,14.1,4.8,27,15,0.68,-19.4,17,0.14,40,16,,1,1
25,down,308.50,293.20,39.47,14.5,4.6,27,15,0.69,-19.8,17,0.14,40,16,,1,1
25,down,308.50,293.20,39.48,14.9,4.5,28,16,0.70,-20.2,17,0.14,40,16,,1,1
25,down,308.50,293.20,39.49,15.3,4.3,29,16,0.71,-20.6,18,0.15,40,16,,1,1
25,down,308.50,293.20,39.50,15.8,4.1,29,16,0.72,-21.1,18,0.15,39,15,,1,1
25,down,308.75,293.45,39.40,12.0,5.8,27,14,0.66,-17.7,17,0.13,41,14,,1,1
25,down,308.75,293.45,39.41,12.3,5.6,28,15,0.66,-17.9,18,0.13,40,14,,1,1
25,down,308.75,293.45,39.42,12.6,5.5,28,15,0.66,-18.2,18,0.13,40,14,,1,1
25,down,308.75,293.45,39.43,13.0,5.3,29,15,0.66,-18.5,19,0.13,40,15,,1,1
25,down,308.75,293.45,39.44,13.3,5.2,29,15,0.67,-18.8,19,0.13,40,16,,1,1
25,down,308.75,293.45,39.45,13.7,5.0,29,15,0.67,-19.2,19,0.14,40,16,,1,1
25,down,308.75,293.45,39.46,14.1,4.8,27,15,0.68,-19.5,17,0.14,40,16,,1,1
25,down,308.75,293.45,39.47,14.5,4.6,27,15,0.69,-19.9,17,0.14,40,16,,1,1
25,down,308.75,293.45,39.48,14.9,4.5,27,15,0.70,-20.3,17,0.15,40,16,,1,1
25,down,308.75,293.45,39.49,15.3,4.3,28,16,0.71,-20.7,17,0.15,40,16,,1,1
25,down,308.75,293.45,39.50,15.8,4.1,28,16,0.72,-21.2,17,0.16,39,15,,1,1
25,down,309.00,293.70,39.30,9.0,7.1,27,14,0.69,-15.6,17,0.14,42,15,,1,1
25,down,309.00,293.70,39.35,10.4,6.4,27,14,0.67,-16.6,17,0.14,42,14,,1,1
25,down,309.00,293.70,39.40,12.0,5.8,27,14,0.66,-17.7,17,0.13,41,14,,1,1
25,down,309.00,293.70,39.41,12.3,5.6,28,15,0.66,-18.0,18,0.14,40,14,,1,1
25,down,309.00,293.70,39.42,12.6,5.5,29,15,0.66,-18.2,19,0.14,40,15,,1,1
25,down,309.00,293.70,39.43,13.0,5.3,29,15,0.67,-18.5,19,0.14,40,16,,1,1
